date,T,Tmin,Tmax,Wind,Rh,Rh_max,Rh_min,Precipitations,Ri_PAR_f,Rg
2017-11-22,26.1683750152588,23.1084232330322,31.8812274932861,0.136772945523262,0.890310440063477,0.939538421630859,0.645617599487305,3.58617186546326,8.26277709960938,17.214118957519542
2017-11-23,25.5948085784912,23.0954437255859,30.4555702209473,0.135867312550545,0.914743194580078,0.9434217071533201,0.751095428466797,7.47642374038696,5.56022918701172,11.583810806274418
2017-11-24,25.5745906829834,22.8178176879883,30.4307479858398,0.115042351186275,0.8971673583984381,0.9446017456054691,0.699285202026367,4.21666574478149,7.07981643676758,14.749617576599126
2017-11-25,26.0648403167725,22.8575172424316,31.0431880950928,0.0912107974290848,0.8788471221923829,0.936205978393555,0.659771728515625,2.90234684944153,7.86092834472656,16.37693405151367
2017-11-26,26.1196098327637,22.5120067596436,32.2342224121094,0.10053613036871,0.843932189941406,0.9350765991210941,0.625304527282715,1.2155419588089,7.85709503173828,16.368947982788082
2017-11-27,25.8126087188721,22.355749130249,33.0361747741699,0.115389212965965,0.834492721557617,0.9353903961181641,0.57643424987793,0.946751952171326,8.25658721923828,17.201223373413086
2017-11-28,26.228967666626,22.286714553833,32.452033996582,0.100697882473469,0.859895782470703,0.9382025146484381,0.661942443847656,2.34045577049255,7.34735458374023,15.30698871612548
2017-11-29,26.4397430419922,22.5559883117676,32.972827911377,0.104217164218426,0.876253204345703,0.938862152099609,0.647994918823242,1.97255301475525,6.73980377197266,14.041257858276376
2017-11-30,26.3905162811279,22.8692836761475,32.7291870117188,0.088080145418644,0.856030349731445,0.936247329711914,0.61912712097168,1.60214030742645,7.70941223144531,16.06127548217773
2017-12-01,26.5297870635986,22.5549793243408,33.1470413208008,0.0867334976792336,0.8497963714599609,0.938459014892578,0.608420867919922,1.25837433338165,7.5672981262207,15.765204429626458
2017-12-02,27.0965671539307,22.6989307403564,33.481819152832,0.0876678451895714,0.853357238769531,0.936007232666016,0.6038176727294919,1.0335156917572,8.27167694091797,17.232660293579105
2017-12-03,27.1657733917236,22.8844184875488,33.5286407470703,0.0815781801939011,0.8684247589111329,0.937981643676758,0.633847389221192,1.14100325107574,7.19842163085938,14.996711730957042
2017-12-04,27.1959438323975,22.8183746337891,33.542407989502,0.0926171764731407,0.851799240112305,0.9403970336914059,0.6041199874877929,0.961417555809021,8.01250946044922,16.692728042602543
2017-12-05,27.3731746673584,22.9489803314209,33.2476997375488,0.101924791932106,0.845544967651367,0.940256423950195,0.6022435760498049,0.895852327346802,8.34901794433594,17.393787384033207
2017-12-06,27.3272037506104,23.0117893218994,32.9972686767578,0.106384485960007,0.864400253295898,0.938822860717774,0.5996987915039059,0.933013081550598,7.45869232177734,15.538942337036126
2017-12-07,26.981746673584,23.0035152435303,33.1536293029785,0.108978845179081,0.8785890960693359,0.9383653259277339,0.6065991973876951,0.958211958408356,7.42850921630859,15.476060867309563
2017-12-08,26.9025173187256,22.9222526550293,33.1435089111328,0.109513878822327,0.88539535522461,0.937396926879883,0.636588401794434,1.47460806369782,7.86311553955078,16.381490707397457
2017-12-09,26.2666454315186,22.9466609954834,32.8887786865234,0.105246677994728,0.8964943695068359,0.941157989501953,0.6882415008544921,3.17185735702515,6.58404693603516,13.716764450073251
2017-12-10,26.1891593933106,22.7544975280762,32.2603034973145,0.0937006026506424,0.876835403442383,0.942565841674805,0.626035270690918,2.71174764633179,7.62591888427734,15.887331008911126
2017-12-11,26.5608386993408,22.8335609436035,32.3842582702637,0.0878443196415901,0.880902938842774,0.936665115356445,0.632117462158203,2.54945492744446,7.92486785888672,16.510141372680668
2017-12-12,26.5812358856201,22.6643562316895,32.389087677002,0.0751603841781616,0.860086975097656,0.934705657958984,0.638858337402344,1.55493998527527,7.77608001708984,16.2001667022705
2017-12-13,26.6095123291016,22.5823097229004,32.9649963378906,0.0876077562570572,0.8471044921875,0.9381923675537109,0.555699348449707,0.928449749946594,8.04773803710937,16.766120910644524
2017-12-14,26.9387187957764,22.4972381591797,33.122745513916,0.0922831743955612,0.8404747009277339,0.9347443389892579,0.59609317779541,0.825841903686523,8.96166595458984,18.6701374053955
2017-12-15,26.7468070983887,22.9189224243164,32.6164512634277,0.0925918146967888,0.8750917053222661,0.94058235168457,0.639962615966797,1.61817288398743,7.37265426635742,15.359696388244627
2017-12-16,26.8406448364258,22.8469314575195,32.1625480651856,0.109965905547142,0.870162658691406,0.942564239501953,0.635812530517578,1.46228647232056,8.01389282226563,16.69561004638673
2017-12-17,26.6323795318604,23.2615165710449,32.2692832946777,0.118034429848194,0.880128402709961,0.941185302734375,0.631892623901367,1.88273310661316,7.90808532714844,16.47517776489258
2017-12-18,26.576192855835,23.1325263977051,32.0659065246582,0.108819805085659,0.886530151367188,0.941579895019531,0.666707229614258,2.22406005859375,7.42909332275391,15.477277755737312
2017-12-19,26.0827732086182,23.1641082763672,31.4282741546631,0.114594511687756,0.8978044891357421,0.942951126098633,0.666379776000977,3.37109160423279,7.23123458862305,15.065072059631353
2017-12-20,26.1964778900147,23.1349105834961,31.2866287231445,0.115410141646862,0.90274772644043,0.944578018188477,0.67936408996582,2.96093678474426,6.90947204589844,14.394733428955083
2017-12-21,26.5305709838867,23.2249908447266,32.0329437255859,0.129040777683258,0.8864332580566411,0.938120422363281,0.636794242858887,1.73708295822144,8.02293640136719,16.714450836181648
2017-12-22,26.3161392211914,23.1982517242432,31.5954151153565,0.126820504665375,0.887912902832031,0.93958381652832,0.6837481689453131,2.38965678215027,7.18390594482422,14.966470718383793
2017-12-23,26.1970844268799,22.5131015777588,31.8960151672363,0.167276158928871,0.879504470825195,0.944910583496094,0.6264674377441409,2.87848138809204,7.56537414550781,15.761196136474604
2017-12-24,26.4616146087647,22.4090194702148,32.6905479431152,0.172904506325722,0.858416519165039,0.940341262817383,0.588772201538086,2.72638344764709,7.85127136230469,16.356815338134773
2017-12-25,25.7446594238281,22.0677471160889,32.4196815490723,0.157270967960358,0.842313079833984,0.9319868469238279,0.47059726715087896,1.19441533088684,7.53153259277344,15.690692901611333
2017-12-26,25.1619853973389,21.5845260620117,31.662540435791,0.168667554855347,0.819434661865235,0.9355252075195309,0.41920406341552696,1.77644729614258,7.6564892578125,15.951019287109375
2017-12-27,25.3686618804932,21.4458389282227,33.0423736572266,0.141557395458221,0.786589431762695,0.936625289916992,0.426495628356934,0.91406375169754,8.28578704833984,17.262056350708
2017-12-28,25.4742431640625,21.9401187896729,33.3784790039063,0.11796997487545,0.809827728271485,0.932691497802734,0.491720542907715,0.899532616138458,8.13977691650391,16.957868576049815
2017-12-29,25.8549385070801,21.8191719055176,33.3650436401367,0.129421845078468,0.8400114440917971,0.932131500244141,0.6196142578125,1.04507458209991,7.91507446289063,16.48973846435548
2017-12-30,25.7844791412354,21.9722347259522,32.4111137390137,0.18220129609108,0.880805587768555,0.933809356689453,0.5664456176757809,1.45080053806305,7.14390197753906,14.883129119873042
2017-12-31,25.6223907470703,21.5604515075684,31.5647201538086,0.176854878664017,0.8651910400390631,0.936723937988281,0.475591087341309,1.38041520118713,7.80194915771484,16.25406074523925
2018-01-01,24.6672229766846,20.929967880249,31.9600219726563,0.190156295895576,0.808331680297852,0.937035675048828,0.28918739318847697,1.6426807641983,8.13139709472656,16.94041061401367
2018-01-02,24.4282360076904,20.3672962188721,31.4996891021729,0.228704899549484,0.753608169555664,0.933179779052734,0.214107494354248,2.71254944801331,8.33336791992188,17.361183166503917
2018-01-03,24.3533344268799,19.9402523040771,32.1240425109863,0.229040965437889,0.7007546234130859,0.935753402709961,0.189338054656982,2.84789347648621,8.17044525146484,17.021760940551747
2018-01-04,24.3549175262451,19.81858253479,30.6961898803711,0.192160934209824,0.655886001586914,0.937358703613281,0.186291217803955,4.56873559951782,7.78343627929688,16.215492248535167
