TreeId,MAP,Site,LAI_MAP,IdGenotype,Date,Cumulated_LAI
SMSE_B22_1_GE06_30_5,72,SMSE,2.65581090133333,GE06,2017-01-17,9.34454848170666
SMSE_B22_1_GE06_30_5,84,SMSE,4.173050112,GE06,2018-01-11,13.51759859370666
SMSE_B22_1_GE06_30_5,96,SMSE,3.67100095488,GE06,2019-01-24,17.18859954858666
SMSE_B22_1_GE06_30_5,108,SMSE,3.75576073898667,GE06,2020-01-28,20.94436028757333
SMSE_B22_1_GE06_30_5,120,SMSE,4.21571311616,GE06,2021-01-08,25.16007340373333
SMSE_B22_1_GE06_30_5,132,SMSE,5.50787099221333,GE06,2022-01-12,30.66794439594666
SMSE_B22_1_GE06_30_5,144,SMSE,4.2239188992,GE06,2023-01-13,34.891863295146656
SMSE_B22_1_GE06_30_5,155,SMSE,4.3831968768,GE06,2023-12-23,39.275060171946656
SMSE_B22_1_GE06_31_4,44,SMSE,2.43759467989333,GE06,2014-09-23,2.43759467989333
SMSE_B22_1_GE06_31_4,48,SMSE,2.3331676928,GE06,2015-01-12,4.77076237269333
SMSE_B22_1_GE06_31_4,60,SMSE,2.38895083093333,GE06,2016-01-20,7.15971320362666
SMSE_B22_1_GE06_31_4,72,SMSE,2.96159553536,GE06,2017-01-17,10.12130873898666
SMSE_B22_1_GE06_31_4,84,SMSE,3.49988954112,GE06,2018-01-11,13.62119828010666
SMSE_B22_1_GE06_31_4,96,SMSE,4.23741526357333,GE06,2019-01-24,17.85861354367999
SMSE_B22_1_GE06_31_4,108,SMSE,3.54895790592,GE06,2020-01-28,21.407571449599992
SMSE_B22_1_GE06_31_4,120,SMSE,4.30415295146667,GE06,2021-01-08,25.71172440106666
SMSE_B22_1_GE06_31_4,132,SMSE,6.41094103552,GE06,2022-01-12,32.12266543658666
SMSE_B22_1_GE06_31_4,144,SMSE,4.28353938432,GE06,2023-01-13,36.40620482090666
SMSE_B22_1_GE06_31_4,155,SMSE,4.97316676266667,GE06,2023-12-23,41.37937158357333
SMSE_B22_1_GE06_31_5,44,SMSE,2.35257082368,GE06,2014-09-23,2.35257082368
SMSE_B22_1_GE06_31_5,48,SMSE,2.11286854613333,GE06,2015-01-12,4.46543936981333
SMSE_B22_1_GE06_31_5,60,SMSE,2.43906868053333,GE06,2016-01-20,6.90450805034666
SMSE_B22_1_GE06_31_5,72,SMSE,2.76531374933333,GE06,2017-01-17,9.66982179967999
SMSE_B22_1_GE06_31_5,84,SMSE,4.12307331072,GE06,2018-01-11,13.79289511039999
SMSE_B22_1_GE06_31_5,96,SMSE,3.644530176,GE06,2019-01-24,17.43742528639999
SMSE_B22_1_GE06_31_5,108,SMSE,3.85958712832,GE06,2020-01-28,21.29701241471999
SMSE_B22_1_GE06_31_5,120,SMSE,4.5743584768,GE06,2021-01-08,25.87137089151999
SMSE_B22_1_GE06_31_5,132,SMSE,4.7540473344,GE06,2022-01-12,30.62541822591999
SMSE_B22_1_GE06_31_5,144,SMSE,5.27459758336,GE06,2023-01-13,35.90001580927999
SMSE_B22_1_GE06_31_5,155,SMSE,4.87349586602667,GE06,2023-12-23,40.773511675306665
SMSE_B22_1_GE09_25_18,44,SMSE,2.28676310016,GE09,2014-09-23,2.28676310016
SMSE_B22_1_GE09_25_18,48,SMSE,3.0795235072,GE09,2015-01-12,5.366286607359999
SMSE_B22_1_GE09_25_18,60,SMSE,2.40302443733333,GE09,2016-01-19,7.769311044693329
SMSE_B22_1_GE09_25_18,72,SMSE,2.37387572053333,GE09,2017-01-16,10.143186765226659
SMSE_B22_1_GE09_25_18,84,SMSE,3.47163697365333,GE09,2018-01-10,13.61482373887999
SMSE_B22_1_GE09_25_18,96,SMSE,4.050859008,GE09,2019-01-23,17.665682746879988
SMSE_B22_1_GE09_25_18,108,SMSE,5.05312521728,GE09,2020-01-21,22.718807964159986
SMSE_B22_1_GE09_25_18,120,SMSE,4.64563570688,GE09,2021-01-07,27.364443671039986
SMSE_B22_1_GE09_25_18,132,SMSE,4.77170833066667,GE09,2022-01-11,32.136152001706655
SMSE_B22_1_GE09_25_18,144,SMSE,5.18786312277333,GE09,2023-01-12,37.324015124479985
SMSE_B22_1_GE09_25_18,155,SMSE,5.21183392426667,GE09,2023-12-21,42.535849048746655
SMSE_B22_1_GE09_26_19,44,SMSE,1.8818252544,GE09,2014-09-23,1.8818252544
SMSE_B22_1_GE09_26_19,48,SMSE,2.07425885333333,GE09,2015-01-12,3.9560841077333304
SMSE_B22_1_GE09_26_19,60,SMSE,2.13634385066667,GE09,2016-01-19,6.0924279584
SMSE_B22_1_GE09_26_19,72,SMSE,2.91583535786667,GE09,2017-01-16,9.008263316266671
SMSE_B22_1_GE09_26_19,84,SMSE,3.4339127424,GE09,2018-01-10,12.442176058666671
SMSE_B22_1_GE09_26_19,96,SMSE,4.76455944533333,GE09,2019-01-23,17.206735504
SMSE_B22_1_GE09_26_19,108,SMSE,4.46014812842667,GE09,2020-01-21,21.66688363242667
SMSE_B22_1_GE09_26_19,120,SMSE,3.7714553856,GE09,2021-01-07,25.43833901802667
SMSE_B22_1_GE09_26_19,144,SMSE,4.79135842304,GE09,2023-01-12,30.22969744106667
SMSE_B22_1_GE09_26_19,155,SMSE,5.46425395712,GE09,2023-12-21,35.69395139818667
SMSE_B22_1_GE09_27_18,44,SMSE,2.09340809216,GE09,2014-09-23,2.09340809216
SMSE_B22_1_GE09_27_18,48,SMSE,2.63168645973333,GE09,2015-01-12,4.72509455189333
SMSE_B22_1_GE09_27_18,60,SMSE,2.7423053056,GE09,2016-01-19,7.46739985749333
SMSE_B22_1_GE09_27_18,72,SMSE,2.30180073984,GE09,2017-01-16,9.769200597333331
SMSE_B22_1_GE09_27_18,84,SMSE,3.32945595136,GE09,2018-01-10,13.09865654869333
SMSE_B22_1_GE09_27_18,96,SMSE,3.9556651008,GE09,2019-01-23,17.054321649493332
SMSE_B22_1_GE09_27_18,108,SMSE,4.35081120768,GE09,2020-01-21,21.40513285717333
SMSE_B22_1_GE09_27_18,120,SMSE,4.687434752,GE09,2021-01-07,26.09256760917333
SMSE_B22_1_GE09_27_18,132,SMSE,5.14028150272,GE09,2022-01-11,31.23284911189333
SMSE_B22_1_GE09_27_18,144,SMSE,4.70433232042667,GE09,2023-01-12,35.93718143232
SMSE_B22_1_GE09_27_18,155,SMSE,5.5253135616,GE09,2023-12-21,41.462494993920004
SMSE_B22_1_GE12_30_8,44,SMSE,2.17262248896,GE12,2014-09-24,2.17262248896
SMSE_B22_1_GE12_30_8,48,SMSE,1.93621857408,GE12,2015-01-14,4.10884106304
SMSE_B22_1_GE12_30_8,60,SMSE,2.57656682752,GE12,2016-01-20,6.6854078905600005
SMSE_B22_1_GE12_30_8,72,SMSE,2.602722304,GE12,2017-01-17,9.28813019456
SMSE_B22_1_GE12_30_8,84,SMSE,3.18546917546667,GE12,2018-01-10,12.47359937002667
SMSE_B22_1_GE12_30_8,96,SMSE,3.48816211968,GE12,2019-01-24,15.96176148970667
SMSE_B22_1_GE12_30_8,108,SMSE,3.02551834965333,GE12,2020-01-24,18.98727983936
SMSE_B22_1_GE12_30_8,120,SMSE,4.05937450837333,GE12,2021-01-09,23.04665434773333
SMSE_B22_1_GE12_30_8,132,SMSE,6.32059456,GE12,2022-01-12,29.36724890773333
SMSE_B22_1_GE12_30_8,144,SMSE,5.23267130026667,GE12,2023-01-14,34.599920208
SMSE_B22_1_GE12_30_8,155,SMSE,4.51507187712,GE12,2023-12-23,39.11499208512
SMSE_B22_1_GE12_30_9,44,SMSE,2.28214331072,GE12,2014-09-24,2.28214331072
SMSE_B22_1_GE12_30_9,48,SMSE,2.57196991146667,GE12,2015-01-14,4.85411322218667
SMSE_B22_1_GE12_30_9,60,SMSE,2.35725679616,GE12,2016-01-20,7.2113700183466705
SMSE_B22_1_GE12_30_9,72,SMSE,3.57750450176,GE12,2017-01-17,10.78887452010667
SMSE_B22_1_GE12_30_9,84,SMSE,4.3320752384,GE12,2018-01-10,15.12094975850667
SMSE_B22_1_GE12_30_9,96,SMSE,4.5532256,GE12,2019-01-24,19.67417535850667
SMSE_B22_1_GE12_30_9,108,SMSE,4.09793319936,GE12,2020-01-24,23.77210855786667
SMSE_B22_1_GE12_30_9,120,SMSE,3.8095110144,GE12,2021-01-09,27.581619572266668
SMSE_B22_1_GE12_30_9,132,SMSE,4.99954635264,GE12,2022-01-12,32.58116592490667
SMSE_B22_1_GE12_30_9,144,SMSE,5.71983777792,GE12,2023-01-14,38.30100370282667
SMSE_B22_1_GE12_30_9,155,SMSE,4.9966565376,GE12,2023-12-23,43.297660240426666
SMSE_B22_1_GE16_37_13,45,SMSE,2.14280414805333,GE16,2014-10-01,2.14280414805333
SMSE_B22_1_GE16_37_13,48,SMSE,2.23318159530667,GE16,2015-01-19,4.375985743359999
SMSE_B22_1_GE16_37_13,60,SMSE,2.79214902997333,GE16,2016-01-21,7.168134773333329
SMSE_B22_1_GE16_37_13,72,SMSE,3.25141723648,GE16,2017-01-18,10.41955200981333
SMSE_B22_1_GE16_37_13,84,SMSE,3.71344380586667,GE16,2018-01-12,14.132995815680001
SMSE_B22_1_GE16_37_13,96,SMSE,4.53051286016,GE16,2019-01-26,18.66350867584
SMSE_B22_1_GE16_37_13,108,SMSE,4.25617296384,GE16,2020-01-29,22.91968163968
SMSE_B22_1_GE16_37_13,120,SMSE,5.6703618048,GE16,2021-01-11,28.59004344448
SMSE_B22_1_GE16_37_13,132,SMSE,5.31332006912,GE16,2022-01-13,33.9033635136
SMSE_B22_1_GE16_37_13,144,SMSE,4.59600609365333,GE16,2023-01-16,38.49936960725333
SMSE_B22_1_GE16_37_13,155,SMSE,4.85869747029333,GE16,2023-12-27,43.35806707754666
SMSE_B22_1_GE16_37_14,45,SMSE,2.23539384021333,GE16,2014-10-01,2.23539384021333
SMSE_B22_1_GE16_37_14,48,SMSE,2.419157664,GE16,2015-01-19,4.65455150421333
SMSE_B22_1_GE16_37_14,60,SMSE,2.9298687264,GE16,2016-01-21,7.584420230613331
SMSE_B22_1_GE16_37_14,72,SMSE,3.42172135424,GE16,2017-01-18,11.006141584853331
SMSE_B22_1_GE16_37_14,84,SMSE,3.9379167744,GE16,2018-01-12,14.944058359253331
SMSE_B22_1_GE16_37_14,96,SMSE,3.85822985557333,GE16,2019-01-26,18.80228821482666
SMSE_B22_1_GE16_37_14,108,SMSE,4.36622721024,GE16,2020-01-29,23.16851542506666
SMSE_B22_1_GE16_37_14,120,SMSE,4.42206162944,GE16,2021-01-11,27.59057705450666
SMSE_B22_1_GE16_37_14,132,SMSE,4.91949203797333,GE16,2022-01-13,32.51006909247999
SMSE_B22_1_GE16_37_14,144,SMSE,5.04140419328,GE16,2023-01-16,37.55147328575999
SMSE_B22_1_GE16_37_14,155,SMSE,4.42860448426667,GE16,2023-12-27,41.98007777002666
SMSE_B22_1_GE16_37_15,45,SMSE,1.84376627456,GE16,2014-10-01,1.84376627456
SMSE_B22_1_GE16_37_15,48,SMSE,2.05315377493333,GE16,2015-01-19,3.89692004949333
SMSE_B22_1_GE16_37_15,60,SMSE,2.57823432533333,GE16,2016-01-21,6.47515437482666
SMSE_B22_1_GE16_37_15,72,SMSE,2.32620626261333,GE16,2017-01-18,8.801360637439991
SMSE_B22_1_GE16_37_15,84,SMSE,3.22532685141333,GE16,2018-01-12,12.026687488853321
SMSE_B22_1_GE16_37_15,96,SMSE,4.01283181226667,GE16,2019-01-26,16.03951930111999
SMSE_B22_1_GE16_37_15,108,SMSE,3.37632268288,GE16,2020-01-29,19.415841983999993
SMSE_B22_1_GE16_37_15,120,SMSE,4.38805730645333,GE16,2021-01-11,23.803899290453323
SMSE_B22_1_GE16_37_15,132,SMSE,4.76816191488,GE16,2022-01-13,28.572061205333323
SMSE_B22_1_GE16_37_15,144,SMSE,4.6570743296,GE16,2023-01-16,33.22913553493332
SMSE_B22_1_GE16_37_15,155,SMSE,3.99557923669333,GE16,2023-12-27,37.22471477162665
SMSE_B22_2_GE02_42_20,45,SMSE,1.98510247936,GE02,2014-10-07,1.98510247936
SMSE_B22_2_GE02_42_20,48,SMSE,1.825248656,GE02,2015-01-21,3.8103511353600004
SMSE_B22_2_GE02_42_20,60,SMSE,2.03019712,GE02,2016-01-25,5.84054825536
SMSE_B22_2_GE02_42_20,72,SMSE,2.51991729322667,GE02,2017-01-19,8.36046554858667
SMSE_B22_2_GE02_42_20,84,SMSE,2.55962427392,GE02,2018-01-12,10.920089822506672
SMSE_B22_2_GE02_42_20,96,SMSE,3.913161728,GE02,2019-01-17,14.833251550506672
SMSE_B22_2_GE02_42_20,109,SMSE,4.18425538048,GE02,2020-02-01,19.01750693098667
SMSE_B22_2_GE02_42_20,120,SMSE,3.41493133482667,GE02,2021-01-13,22.43243826581334
SMSE_B22_2_GE02_42_20,132,SMSE,5.15124468394667,GE02,2022-01-14,27.58368294976001
SMSE_B22_2_GE02_42_20,144,SMSE,3.708664512,GE02,2023-01-20,31.29234746176001
SMSE_B22_2_GE02_42_20,155,SMSE,4.29406083754667,GE02,2023-12-29,35.58640829930668
SMSE_B22_2_GE03_40_3,45,SMSE,2.24156259712,GE03,2014-10-02,2.24156259712
SMSE_B22_2_GE03_40_3,48,SMSE,2.28646226816,GE03,2015-01-20,4.528024865280001
SMSE_B22_2_GE03_40_3,60,SMSE,2.2432928,GE03,2016-01-23,6.771317665280001
SMSE_B22_2_GE03_40_3,72,SMSE,2.85323894613333,GE03,2017-01-18,9.62455661141333
SMSE_B22_2_GE03_40_3,84,SMSE,3.10004151893333,GE03,2018-01-11,12.72459813034666
SMSE_B22_2_GE03_40_3,96,SMSE,3.94204281856,GE03,2019-01-16,16.66664094890666
SMSE_B22_2_GE03_40_3,108,SMSE,3.91566647808,GE03,2020-01-30,20.58230742698666
SMSE_B22_2_GE03_40_3,120,SMSE,3.67511125930667,GE03,2021-01-14,24.25741868629333
SMSE_B22_2_GE03_40_3,132,SMSE,4.28827673941333,GE03,2022-01-13,28.54569542570666
SMSE_B22_2_GE03_40_3,144,SMSE,5.835744768,GE03,2023-01-18,34.38144019370666
SMSE_B22_2_GE03_40_3,155,SMSE,4.01901925376,GE03,2023-12-28,38.40045944746666
SMSE_B22_2_GE03_40_4,45,SMSE,2.07627133056,GE03,2014-10-02,2.07627133056
SMSE_B22_2_GE03_40_4,48,SMSE,1.99346256256,GE03,2015-01-20,4.0697338931200004
SMSE_B22_2_GE03_40_4,60,SMSE,2.2269854208,GE03,2016-01-23,6.296719313920001
SMSE_B22_2_GE03_40_4,72,SMSE,2.35342340949333,GE03,2017-01-18,8.650142723413332
SMSE_B22_2_GE03_40_4,84,SMSE,3.03284473856,GE03,2018-01-11,11.682987461973331
SMSE_B22_2_GE03_40_4,96,SMSE,3.3405695232,GE03,2019-01-16,15.023556985173332
SMSE_B22_2_GE03_40_4,108,SMSE,3.08094211413333,GE03,2020-01-30,18.10449909930666
SMSE_B22_2_GE03_40_4,120,SMSE,3.66505641301333,GE03,2021-01-14,21.76955551231999
SMSE_B22_2_GE03_40_4,132,SMSE,4.4142214144,GE03,2022-01-13,26.18377692671999
SMSE_B22_2_GE03_40_4,144,SMSE,4.8997901568,GE03,2023-01-18,31.083567083519988
SMSE_B22_2_GE03_40_4,155,SMSE,3.73132251818667,GE03,2023-12-28,34.81488960170666
SMSE_B22_2_GE03_41_3,45,SMSE,1.89980470101333,GE03,2014-10-02,1.89980470101333
SMSE_B22_2_GE03_41_3,48,SMSE,1.99187594666667,GE03,2015-01-20,3.8916806476800003
SMSE_B22_2_GE03_41_3,60,SMSE,1.884259328,GE03,2016-01-23,5.77593997568
SMSE_B22_2_GE03_41_3,72,SMSE,2.36978765482667,GE03,2017-01-18,8.14572763050667
SMSE_B22_2_GE03_41_3,84,SMSE,2.65166779733333,GE03,2018-01-11,10.79739542784
SMSE_B22_2_GE03_41_3,96,SMSE,3.35061066069333,GE03,2019-01-16,14.148006088533329
SMSE_B22_2_GE03_41_3,108,SMSE,3.67043919872,GE03,2020-01-30,17.81844528725333
SMSE_B22_2_GE03_41_3,120,SMSE,3.16000350549333,GE03,2021-01-14,20.978448792746658
SMSE_B22_2_GE03_41_3,132,SMSE,4.27562981290667,GE03,2022-01-13,25.254078605653326
SMSE_B22_2_GE03_41_3,144,SMSE,4.4404448256,GE03,2023-01-18,29.694523431253327
SMSE_B22_2_GE03_41_3,155,SMSE,3.50144320512,GE03,2023-12-28,33.19596663637333
SMSE_B22_2_GE06_56_13,45,SMSE,2.04130378666667,GE06,2014-10-11,2.04130378666667
SMSE_B22_2_GE06_56_13,48,SMSE,2.24102607530667,GE06,2015-01-26,4.28232986197334
SMSE_B22_2_GE06_56_13,60,SMSE,2.13727411968,GE06,2016-01-27,6.4196039816533395
SMSE_B22_2_GE06_56_13,72,SMSE,2.91694993408,GE06,2017-01-21,9.33655391573334
SMSE_B22_2_GE06_56_13,84,SMSE,3.62382806016,GE06,2018-01-15,12.960381975893341
SMSE_B22_2_GE06_56_13,96,SMSE,4.14449478314667,GE06,2019-01-22,17.10487675904001
SMSE_B22_2_GE06_56_13,109,SMSE,3.97310188202667,GE06,2020-02-04,21.07797864106668
SMSE_B22_2_GE06_56_13,120,SMSE,4.18143502336,GE06,2021-01-15,25.259413664426678
SMSE_B22_2_GE06_56_13,132,SMSE,5.15948783616,GE06,2022-01-17,30.418901500586678
SMSE_B22_2_GE06_56_13,144,SMSE,6.84445451946667,GE06,2023-01-24,37.26335602005335
SMSE_B22_2_GE06_56_13,156,SMSE,4.46194997248,GE06,2024-01-03,41.72530599253335
SMSE_B22_2_GE09_56_14,45,SMSE,2.17283703168,GE09,2014-10-11,2.17283703168
SMSE_B22_2_GE09_56_14,48,SMSE,2.24556043861333,GE09,2015-01-26,4.41839747029333
SMSE_B22_2_GE09_56_14,60,SMSE,2.5880832096,GE09,2016-01-27,7.006480679893331
SMSE_B22_2_GE09_56_14,72,SMSE,3.44476980736,GE09,2017-01-21,10.451250487253331
SMSE_B22_2_GE09_56_14,84,SMSE,4.0476176384,GE09,2018-01-15,14.498868125653331
SMSE_B22_2_GE09_56_14,96,SMSE,3.25666009088,GE09,2019-01-22,17.75552821653333
SMSE_B22_2_GE09_56_14,109,SMSE,3.00586135210667,GE09,2020-02-04,20.761389568640002
SMSE_B22_2_GE09_56_14,120,SMSE,4.6781005824,GE09,2021-01-15,25.43949015104
SMSE_B22_2_GE09_56_14,132,SMSE,4.46710204416,GE09,2022-01-17,29.906592195200002
SMSE_B22_2_GE09_56_14,144,SMSE,5.5545559552,GE09,2023-01-24,35.4611481504
SMSE_B22_2_GE09_56_14,156,SMSE,5.23099049984,GE09,2024-01-03,40.69213865024
SMSE_B22_2_GE09_57_13,45,SMSE,2.01859521024,GE09,2014-10-11,2.01859521024
SMSE_B22_2_GE09_57_13,48,SMSE,1.67790586432,GE09,2015-01-26,3.69650107456
SMSE_B22_2_GE09_57_13,60,SMSE,1.68042978133333,GE09,2016-01-27,5.37693085589333
SMSE_B22_2_GE09_57_13,72,SMSE,3.15270311253333,GE09,2017-01-21,8.52963396842666
SMSE_B22_2_GE09_57_13,84,SMSE,3.85232618624,GE09,2018-01-15,12.381960154666661
SMSE_B22_2_GE09_57_13,96,SMSE,3.93927871829333,GE09,2019-01-22,16.32123887295999
SMSE_B22_2_GE09_57_13,109,SMSE,3.60073350485333,GE09,2020-02-04,19.921972377813322
SMSE_B22_2_GE09_57_13,120,SMSE,4.59356877056,GE09,2021-01-15,24.515541148373323
SMSE_B22_2_GE09_57_13,132,SMSE,4.67186521088,GE09,2022-01-17,29.187406359253323
SMSE_B22_2_GE09_57_13,144,SMSE,7.74291546112,GE09,2023-01-24,36.93032182037332
SMSE_B22_2_GE09_57_13,156,SMSE,4.75573097813333,GE09,2024-01-03,41.68605279850665
SMSE_B22_2_GE09_60_5,45,SMSE,3.21060522496,GE09,2014-10-11,3.21060522496
SMSE_B22_2_GE09_60_5,48,SMSE,2.74335910613333,GE09,2015-01-26,5.95396433109333
SMSE_B22_2_GE09_60_5,60,SMSE,2.78211159893333,GE09,2016-01-27,8.73607593002666
SMSE_B22_2_GE09_60_5,72,SMSE,2.57362085717333,GE09,2017-01-21,11.30969678719999
SMSE_B22_2_GE09_60_5,84,SMSE,4.565213184,GE09,2018-01-15,15.87490997119999
SMSE_B22_2_GE09_60_5,96,SMSE,4.767372288,GE09,2019-01-23,20.64228225919999
SMSE_B22_2_GE09_60_5,109,SMSE,4.88678141952,GE09,2020-02-04,25.529063678719993
SMSE_B22_2_GE09_60_5,120,SMSE,4.26439865002667,GE09,2021-01-16,29.793462328746664
SMSE_B22_2_GE09_60_5,132,SMSE,5.6244830208,GE09,2022-01-17,35.41794534954666
SMSE_B22_2_GE09_60_5,144,SMSE,7.81497013248,GE09,2023-01-27,43.23291548202666
SMSE_B22_2_GE09_60_5,156,SMSE,6.00178819072,GE09,2024-01-04,49.23470367274666
SMSE_B22_2_GE09_61_5,45,SMSE,2.49879538346667,GE09,2014-10-11,2.49879538346667
SMSE_B22_2_GE09_61_5,48,SMSE,2.50276626432,GE09,2015-01-26,5.001561647786669
SMSE_B22_2_GE09_61_5,60,SMSE,2.568815872,GE09,2016-01-27,7.570377519786669
SMSE_B22_2_GE09_61_5,72,SMSE,3.63408914773333,GE09,2017-01-21,11.204466667519998
SMSE_B22_2_GE09_61_5,84,SMSE,2.33511637333333,GE09,2018-01-15,13.539583040853328
SMSE_B22_2_GE09_61_5,96,SMSE,4.39673101653333,GE09,2019-01-23,17.93631405738666
SMSE_B22_2_GE09_61_5,109,SMSE,4.41413215488,GE09,2020-02-04,22.35044621226666
SMSE_B22_2_GE09_61_5,120,SMSE,4.20968997717333,GE09,2021-01-16,26.56013618943999
SMSE_B22_2_GE09_61_5,132,SMSE,5.83179968,GE09,2022-01-17,32.39193586943999
SMSE_B22_2_GE09_61_5,144,SMSE,5.63374854485333,GE09,2023-01-27,38.02568441429332
SMSE_B22_2_GE09_61_5,156,SMSE,4.88181253802667,GE09,2024-01-04,42.907496952319995
SMSE_B22_2_GE09_62_5,45,SMSE,2.07106356053333,GE09,2014-10-11,2.07106356053333
SMSE_B22_2_GE09_62_5,48,SMSE,2.44678835968,GE09,2015-01-26,4.51785192021333
SMSE_B22_2_GE09_62_5,60,SMSE,1.87577256533333,GE09,2016-01-27,6.39362448554666
SMSE_B22_2_GE09_62_5,72,SMSE,2.63332765696,GE09,2017-01-21,9.02695214250666
SMSE_B22_2_GE09_62_5,84,SMSE,3.34808377344,GE09,2018-01-15,12.375035915946661
SMSE_B22_2_GE09_62_5,96,SMSE,4.5984250368,GE09,2019-01-23,16.973460952746663
SMSE_B22_2_GE09_62_5,109,SMSE,3.87319661568,GE09,2020-02-04,20.846657568426664
SMSE_B22_2_GE09_62_5,120,SMSE,4.06263050069333,GE09,2021-01-16,24.909288069119995
SMSE_B22_2_GE09_62_5,132,SMSE,4.12593205248,GE09,2022-01-17,29.035220121599995
SMSE_B22_2_GE09_62_5,144,SMSE,6.22879617024,GE09,2023-01-27,35.264016291839994
SMSE_B22_2_GE09_62_5,156,SMSE,5.37143888213333,GE09,2024-01-04,40.63545517397333
SMSE_B22_2_GE12_56_3,45,SMSE,2.50706717184,GE12,2014-10-10,2.50706717184
SMSE_B22_2_GE12_56_3,48,SMSE,2.5412710848,GE12,2015-01-24,5.04833825664
SMSE_B22_2_GE12_56_3,60,SMSE,2.27884403413333,GE12,2016-01-27,7.3271822907733295
SMSE_B22_2_GE12_56_3,72,SMSE,3.42795794432,GE12,2017-01-21,10.755140235093329
SMSE_B22_2_GE12_56_3,84,SMSE,3.54204156245333,GE12,2018-01-15,14.297181797546658
SMSE_B22_2_GE12_56_3,96,SMSE,3.84351614976,GE12,2019-01-21,18.14069794730666
SMSE_B22_2_GE12_56_3,109,SMSE,3.91250939221333,GE12,2020-02-03,22.05320733951999
SMSE_B22_2_GE12_56_3,120,SMSE,4.37486761301333,GE12,2021-01-15,26.42807495253332
SMSE_B22_2_GE12_56_3,132,SMSE,5.15939806890667,GE12,2022-01-15,31.58747302143999
SMSE_B22_2_GE12_56_3,144,SMSE,6.08635097429333,GE12,2023-01-25,37.67382399573332
SMSE_B22_2_GE12_56_3,156,SMSE,4.96382203221333,GE12,2024-01-03,42.63764602794665
SMSE_B22_2_GE12_57_3,45,SMSE,2.61958171626667,GE12,2014-10-10,2.61958171626667
SMSE_B22_2_GE12_57_3,48,SMSE,3.01390313728,GE12,2015-01-24,5.63348485354667
SMSE_B22_2_GE12_57_3,60,SMSE,1.873589312,GE12,2016-01-27,7.50707416554667
SMSE_B22_2_GE12_57_3,72,SMSE,3.22758524928,GE12,2017-01-21,10.73465941482667
SMSE_B22_2_GE12_57_3,84,SMSE,4.27236397056,GE12,2018-01-15,15.00702338538667
SMSE_B22_2_GE12_57_3,96,SMSE,4.16618251093333,GE12,2019-01-21,19.17320589632
SMSE_B22_2_GE12_57_3,109,SMSE,3.68120639488,GE12,2020-02-03,22.8544122912
SMSE_B22_2_GE12_57_3,120,SMSE,4.40867412309333,GE12,2021-01-15,27.26308641429333
SMSE_B22_2_GE12_57_3,132,SMSE,4.90627350528,GE12,2022-01-15,32.16935991957333
SMSE_B22_2_GE12_57_3,144,SMSE,5.4996263168,GE12,2023-01-25,37.66898623637333
SMSE_B22_2_GE12_57_3,156,SMSE,4.20392334506667,GE12,2024-01-03,41.87290958144
SMSE_B22_2_GE12_57_4,45,SMSE,2.80076379221333,GE12,2014-10-10,2.80076379221333
SMSE_B22_2_GE12_57_4,48,SMSE,3.00482775936,GE12,2015-01-24,5.80559155157333
SMSE_B22_2_GE12_57_4,60,SMSE,2.05953801386667,GE12,2016-01-27,7.86512956544
SMSE_B22_2_GE12_57_4,72,SMSE,3.17773456896,GE12,2017-01-21,11.0428641344
SMSE_B22_2_GE12_57_4,84,SMSE,3.23288659456,GE12,2018-01-15,14.27575072896
SMSE_B22_2_GE12_57_4,96,SMSE,3.404991744,GE12,2019-01-21,17.68074247296
SMSE_B22_2_GE12_57_4,109,SMSE,3.93943591253333,GE12,2020-02-03,21.62017838549333
SMSE_B22_2_GE12_57_4,120,SMSE,4.86463104512,GE12,2021-01-15,26.48480943061333
SMSE_B22_2_GE12_57_4,132,SMSE,4.9233723392,GE12,2022-01-15,31.40818176981333
SMSE_B22_2_GE12_57_4,144,SMSE,6.72291189248,GE12,2023-01-25,38.13109366229333
SMSE_B22_2_GE12_57_4,156,SMSE,4.43562054656,GE12,2024-01-03,42.566714208853334
SMSE_B22_2_GE16_75_3,45,SMSE,2.23936934144,GE16,2014-10-14,2.23936934144
SMSE_B22_2_GE16_75_3,48,SMSE,1.77384621568,GE16,2015-01-28,4.0132155571200006
SMSE_B22_2_GE16_75_3,61,SMSE,2.1684336128,GE16,2016-02-02,6.18164916992
SMSE_B22_2_GE16_75_3,72,SMSE,3.4143076352,GE16,2017-01-24,9.59595680512
SMSE_B22_2_GE16_75_3,84,SMSE,3.86672788992,GE16,2018-01-17,13.46268469504
SMSE_B22_2_GE16_75_3,96,SMSE,3.6737390592,GE16,2019-01-26,17.13642375424
SMSE_B22_2_GE16_75_3,109,SMSE,4.88877010944,GE16,2020-02-08,22.02519386368
SMSE_B22_2_GE16_75_3,120,SMSE,4.67463357610667,GE16,2021-01-18,26.699827439786667
SMSE_B22_2_GE16_75_3,132,SMSE,5.43649333248,GE16,2022-01-19,32.136320772266664
SMSE_B22_2_GE16_75_3,145,SMSE,5.19504937728,GE16,2023-02-03,37.331370149546665
SMSE_B22_2_GE16_75_3,156,SMSE,5.27623482026667,GE16,2024-01-08,42.60760496981334
SMSE_B22_2_GE16_76_5,45,SMSE,2.3766459136,GE16,2014-10-14,2.3766459136
