TreeId,MAP,Site,IdGenotype,Date,Biomass_oil_mes,Cumulated_biomass_oil_mes
PR_G5-1_1_GE02_14_19,34,PR,GE02,2013-03-29,0.0,0.0
PR_G5-1_1_GE02_14_19,35,PR,GE02,2013-04-10,0.0,0.0
PR_G5-1_1_GE02_14_19,39,PR,GE02,2013-08-30,0.0,0.0
PR_G5-1_1_GE02_14_19,40,PR,GE02,2013-09-30,0.0,0.0
PR_G5-1_1_GE02_14_19,41,PR,GE02,2013-10-29,0.0,0.0
PR_G5-1_1_GE02_14_19,42,PR,GE02,2013-11-18,0.0,0.0
PR_G5-1_1_GE02_14_19,43,PR,GE02,2013-12-17,0.0,0.0
PR_G5-1_1_GE02_14_19,44,PR,GE02,2014-01-04,0.0,0.0
PR_G5-1_1_GE02_14_19,45,PR,GE02,2014-02-22,0.0,0.0
PR_G5-1_1_GE02_14_19,46,PR,GE02,2014-03-31,15.51,77.55
PR_G5-1_1_GE02_14_19,47,PR,GE02,2014-04-18,0.0,0.0
PR_G5-1_1_GE02_14_19,48,PR,GE02,2014-05-26,55.96666666666667,245.45000000000002
PR_G5-1_1_GE02_14_19,49,PR,GE02,2014-06-13,0.0,245.45000000000002
PR_G5-1_1_GE02_14_19,50,PR,GE02,2014-07-21,42.84,331.13
PR_G5-1_1_GE02_14_19,51,PR,GE02,2014-08-27,55.64000000000001,498.04999999999995
PR_G5-1_1_GE02_14_19,52,PR,GE02,2014-09-05,0.0,498.04999999999995
PR_G5-1_1_GE02_14_19,57,PR,GE02,2015-02-11,40.235,578.52
PR_G5-1_1_GE02_14_19,58,PR,GE02,2015-03-30,35.42,826.46
PR_G5-1_1_GE02_14_19,59,PR,GE02,2015-04-27,42.605,911.6700000000001
PR_G5-1_1_GE02_14_19,60,PR,GE02,2015-05-25,0.0,911.6700000000001
PR_G5-1_1_GE02_14_19,61,PR,GE02,2015-06-22,43.46,998.59
PR_G5-1_1_GE02_14_19,62,PR,GE02,2015-07-01,85.46,1084.05
PR_G5-1_1_GE02_14_19,63,PR,GE02,2015-08-26,0.0,1084.05
PR_G5-1_1_GE02_14_19,64,PR,GE02,2015-09-04,82.61,1166.6599999999999
PR_G5-1_1_GE02_14_19,65,PR,GE02,2015-10-02,83.74,1250.3999999999999
PR_G5-1_1_GE02_14_19,70,PR,GE02,2016-03-28,39.315,1407.6599999999999
PR_G5-1_1_GE02_14_19,71,PR,GE02,2016-04-25,0.0,1407.6599999999999
PR_G5-1_1_GE02_14_19,73,PR,GE02,2016-06-29,42.595,1578.04
PR_G5-1_1_GE02_14_19,74,PR,GE02,2016-07-18,0.0,1578.04
PR_G5-1_1_GE02_14_19,75,PR,GE02,2016-08-24,39.075,1656.19
PR_G5-1_1_GE02_14_19,76,PR,GE02,2016-09-30,80.71000000000001,1817.6100000000001
PR_G5-1_1_GE02_14_19,77,PR,GE02,2016-10-10,0.0,1817.6100000000001
PR_G5-1_1_GE02_14_19,85,PR,GE02,2017-06-28,54.673333333333325,1981.6300000000003
PR_G5-1_1_GE02_14_19,86,PR,GE02,2017-07-26,0.0,1981.6300000000003
PR_G5-1_1_GE02_14_19,87,PR,GE02,2017-08-23,82.09,2063.7200000000003
PR_G5-1_1_GE02_14_19,88,PR,GE02,2017-09-20,40.11,2143.94
PR_G5-1_1_GE02_14_19,89,PR,GE02,2017-10-27,55.116666666666674,2309.29
PR_G5-1_1_GE02_14_19,90,PR,GE02,2017-11-24,42.405,2394.1
PR_G5-1_1_GE02_14_19,92,PR,GE02,2018-01-29,42.025,2478.15
PR_G5-1_1_GE02_14_19,98,PR,GE02,2018-07-25,82.9,2561.05
PR_G5-1_1_GE02_14_19,100,PR,GE02,2018-09-28,39.7775,2720.1600000000003
PR_G5-1_1_GE02_14_19,101,PR,GE02,2018-10-08,0.0,2720.1600000000003
PR_G5-1_1_GE02_14_19,102,PR,GE02,2018-11-14,27.636666666666667,2803.07
PR_G5-1_1_GE02_14_19,103,PR,GE02,2018-12-21,85.02,2888.09
PR_G5-1_1_GE02_14_19,104,PR,GE02,2019-01-28,84.7,3057.4900000000002
PR_G5-1_1_GE02_14_19,105,PR,GE02,2019-02-25,84.23,3141.7200000000003
PR_G5-1_1_GE02_14_19,113,PR,GE02,2019-10-07,40.54,3304.67
PR_G5-1_1_GE02_14_19,114,PR,GE02,2019-11-13,27.290000000000003,3304.67
PR_G5-1_1_GE02_14_19,115,PR,GE02,2019-12-02,0.0,3304.67
PR_G5-1_1_GE02_14_19,116,PR,GE02,2020-01-27,82.75,3387.42
PR_G5-1_1_GE02_14_19,117,PR,GE02,2020-02-05,0.0,3387.42
PR_G5-1_1_GE02_14_19,119,PR,GE02,2020-04-01,85.34,3472.76
PR_G5-1_1_GE02_14_19,125,PR,GE02,2020-10-05,82.35,3555.11
PR_G5-1_1_GE02_14_19,129,PR,GE02,2021-02-08,82.97,3638.08
PR_G5-1_1_GE02_14_19,130,PR,GE02,2021-03-26,82.65,3720.73
PR_G5-1_1_GE02_14_19,131,PR,GE02,2021-04-07,82.15,3802.88
PR_G5-1_1_GE02_14_19,132,PR,GE02,2021-05-24,27.74,3971.36
PR_G5-1_1_GE02_14_19,133,PR,GE02,2021-06-04,42.63,3971.36
PR_G5-1_1_GE02_14_19,134,PR,GE02,2021-07-23,0.0,3971.36
PR_G5-1_1_GE02_14_19,144,PR,GE02,2022-05-25,42.255,4055.8700000000003
PR_G5-1_1_GE02_14_19,145,PR,GE02,2022-06-29,27.05666666666667,4137.04
PR_G5-1_1_GE02_14_19,146,PR,GE02,2022-07-22,0.0,4137.04
PR_G5-1_1_GE02_14_19,147,PR,GE02,2022-08-15,40.36,4217.76
PR_G5-1_1_GE02_14_19,148,PR,GE02,2022-09-30,42.78,4303.320000000001
PR_G5-1_1_GE02_14_19,158,PR,GE02,2023-07-25,41.3,4385.920000000001
PR_G5-1_1_GE02_14_19,159,PR,GE02,2023-08-29,40.3175,4547.190000000001
PR_G5-1_1_GE02_14_19,161,PR,GE02,2023-10-03,84.82,4632.010000000001
PR_G5-1_1_GE02_14_19,164,PR,GE02,2024-01-27,28.723333333333333,4718.180000000001
PR_G5-1_1_GE02_14_19,165,PR,GE02,2024-02-20,0.0,4718.180000000001
PR_G5-1_1_GE02_14_19,167,PR,GE02,2024-04-08,0.0,4718.180000000001
PR_G5-1_1_GE02_14_20,34,PR,GE02,2013-03-29,0.0,0.0
PR_G5-1_1_GE02_14_20,35,PR,GE02,2013-04-10,0.0,0.0
PR_G5-1_1_GE02_14_20,39,PR,GE02,2013-08-30,0.0,0.0
PR_G5-1_1_GE02_14_20,40,PR,GE02,2013-09-30,0.0,0.0
PR_G5-1_1_GE02_14_20,41,PR,GE02,2013-10-21,0.0,0.0
PR_G5-1_1_GE02_14_20,42,PR,GE02,2013-11-18,0.0,0.0
PR_G5-1_1_GE02_14_20,43,PR,GE02,2013-12-17,0.0,0.0
PR_G5-1_1_GE02_14_20,44,PR,GE02,2014-01-24,0.0,0.0
PR_G5-1_1_GE02_14_20,45,PR,GE02,2014-02-13,0.0,0.0
PR_G5-1_1_GE02_14_20,46,PR,GE02,2014-03-31,11.963333333333333,71.78
PR_G5-1_1_GE02_14_20,47,PR,GE02,2014-04-18,0.0,71.78
PR_G5-1_1_GE02_14_20,48,PR,GE02,2014-05-26,41.14,154.06
PR_G5-1_1_GE02_14_20,49,PR,GE02,2014-06-23,0.0,154.06
PR_G5-1_1_GE02_14_20,50,PR,GE02,2014-07-30,55.53666666666667,320.67
PR_G5-1_1_GE02_14_20,51,PR,GE02,2014-08-27,18.9975,396.66
PR_G5-1_1_GE02_14_20,53,PR,GE02,2014-10-13,26.333333333333332,475.66
PR_G5-1_1_GE02_14_20,54,PR,GE02,2014-11-28,54.973333333333336,640.58
PR_G5-1_1_GE02_14_20,56,PR,GE02,2015-01-14,27.7,723.6800000000001
PR_G5-1_1_GE02_14_20,57,PR,GE02,2015-02-20,16.718,807.2700000000001
PR_G5-1_1_GE02_14_20,58,PR,GE02,2015-03-30,56.86666666666667,977.8700000000001
PR_G5-1_1_GE02_14_20,59,PR,GE02,2015-04-27,43.305,1064.48
PR_G5-1_1_GE02_14_20,60,PR,GE02,2015-05-25,0.0,1064.48
PR_G5-1_1_GE02_14_20,61,PR,GE02,2015-06-22,40.725,1145.93
PR_G5-1_1_GE02_14_20,62,PR,GE02,2015-07-20,27.253333333333334,1227.69
PR_G5-1_1_GE02_14_20,63,PR,GE02,2015-08-26,41.805,1311.3
PR_G5-1_1_GE02_14_20,64,PR,GE02,2015-09-14,0.0,1311.3
PR_G5-1_1_GE02_14_20,69,PR,GE02,2016-02-29,32.356,1473.0800000000002
PR_G5-1_1_GE02_14_20,70,PR,GE02,2016-03-18,0.0,1473.0800000000002
PR_G5-1_1_GE02_14_20,71,PR,GE02,2016-04-15,41.785,1556.65
PR_G5-1_1_GE02_14_20,72,PR,GE02,2016-05-23,28.03333333333333,1640.75
PR_G5-1_1_GE02_14_20,73,PR,GE02,2016-06-29,42.425,1810.45
PR_G5-1_1_GE02_14_20,74,PR,GE02,2016-07-27,42.065,1894.58
PR_G5-1_1_GE02_14_20,75,PR,GE02,2016-08-24,0.0,1894.58
PR_G5-1_1_GE02_14_20,76,PR,GE02,2016-09-12,81.05,1975.6299999999999
PR_G5-1_1_GE02_14_20,84,PR,GE02,2017-05-22,27.8,2059.0299999999997
PR_G5-1_1_GE02_14_20,85,PR,GE02,2017-06-19,42.2,2143.43
PR_G5-1_1_GE02_14_20,86,PR,GE02,2017-07-26,82.73,2226.16
PR_G5-1_1_GE02_14_20,87,PR,GE02,2017-08-23,0.0,2226.16
PR_G5-1_1_GE02_14_20,88,PR,GE02,2017-09-29,55.45000000000001,2392.5099999999998
PR_G5-1_1_GE02_14_20,89,PR,GE02,2017-10-18,0.0,2392.5099999999998
PR_G5-1_1_GE02_14_20,90,PR,GE02,2017-11-15,82.72,2475.2299999999996
PR_G5-1_1_GE02_14_20,97,PR,GE02,2018-06-27,42.39,2560.0099999999998
PR_G5-1_1_GE02_14_20,98,PR,GE02,2018-07-06,0.0,2560.0099999999998
PR_G5-1_1_GE02_14_20,99,PR,GE02,2018-08-22,15.969999999999999,2639.8599999999997
PR_G5-1_1_GE02_14_20,100,PR,GE02,2018-09-28,54.576666666666675,2803.5899999999997
PR_G5-1_1_GE02_14_20,101,PR,GE02,2018-10-26,27.653333333333332,2886.5499999999997
PR_G5-1_1_GE02_14_20,102,PR,GE02,2018-11-14,0.0,2886.5499999999997
PR_G5-1_1_GE02_14_20,103,PR,GE02,2018-12-31,28.44333333333333,2971.8799999999997
PR_G5-1_1_GE02_14_20,112,PR,GE02,2019-09-09,82.78,3054.66
PR_G5-1_1_GE02_14_20,113,PR,GE02,2019-10-07,0.0,3054.66
PR_G5-1_1_GE02_14_20,114,PR,GE02,2019-11-13,40.925,3136.5099999999998
PR_G5-1_1_GE02_14_20,115,PR,GE02,2019-12-02,81.39,3217.8999999999996
PR_G5-1_1_GE02_14_20,116,PR,GE02,2020-01-27,83.31,3301.2099999999996
PR_G5-1_1_GE02_14_20,117,PR,GE02,2020-02-05,0.0,3301.2099999999996
PR_G5-1_1_GE02_14_20,118,PR,GE02,2020-03-13,41.835,3384.8799999999997
PR_G5-1_1_GE02_14_20,119,PR,GE02,2020-04-29,42.735,3470.3499999999995
PR_G5-1_1_GE02_14_20,120,PR,GE02,2020-05-27,85.33,3555.6799999999994
PR_G5-1_1_GE02_14_20,121,PR,GE02,2020-06-24,0.0,3555.6799999999994
PR_G5-1_1_GE02_14_20,130,PR,GE02,2021-03-03,82.26,3637.9399999999996
PR_G5-1_1_GE02_14_20,131,PR,GE02,2021-04-30,83.625,3805.1899999999996
PR_G5-1_1_GE02_14_20,132,PR,GE02,2021-05-12,0.0,3805.1899999999996
PR_G5-1_1_GE02_14_20,133,PR,GE02,2021-06-04,42.37,3889.9299999999994
PR_G5-1_1_GE02_14_20,135,PR,GE02,2021-08-27,83.70500000000001,4057.3399999999992
PR_G5-1_1_GE02_14_20,136,PR,GE02,2021-09-20,0.0,4057.3399999999992
PR_G5-1_1_GE02_14_20,137,PR,GE02,2021-10-13,41.26,4139.86
PR_G5-1_1_GE02_14_20,138,PR,GE02,2021-11-17,41.57,4223.0
PR_G5-1_1_GE02_14_20,139,PR,GE02,2021-12-10,83.19,4306.19
PR_G5-1_1_GE02_14_20,140,PR,GE02,2022-01-03,0.0,4306.19
PR_G5-1_1_GE02_14_20,144,PR,GE02,2022-05-13,0.0,4306.19
PR_G5-1_1_GE02_14_20,148,PR,GE02,2022-09-07,80.91,4387.099999999999
PR_G5-1_1_GE02_14_20,149,PR,GE02,2022-10-12,41.375,4469.849999999999
PR_G5-1_1_GE02_14_20,152,PR,GE02,2023-01-16,41.32,4552.49
PR_G5-1_1_GE02_14_20,154,PR,GE02,2023-03-29,40.9125,4716.14
PR_G5-1_1_GE02_14_20,155,PR,GE02,2023-04-21,0.0,4716.14
PR_G5-1_1_GE02_14_20,156,PR,GE02,2023-05-15,28.526666666666667,4801.72
PR_G5-1_1_GE02_14_20,157,PR,GE02,2023-06-30,42.56,4886.84
PR_G5-1_1_GE02_14_20,158,PR,GE02,2023-07-13,0.0,4886.84
PR_G5-1_1_GE02_14_20,159,PR,GE02,2023-08-05,0.0,4886.84
PR_G5-1_1_GE02_14_20,160,PR,GE02,2023-09-09,0.0,4886.84
PR_G5-1_1_GE02_14_20,167,PR,GE02,2024-04-18,0.0,4886.84
PR_G5-1_1_GE02_14_20,168,PR,GE02,2024-05-01,0.0,4886.84
PR_G5-1_1_GE02_14_21,34,PR,GE02,2013-03-29,0.0,0.0
PR_G5-1_1_GE02_14_21,35,PR,GE02,2013-04-30,0.0,0.0
PR_G5-1_1_GE02_14_21,36,PR,GE02,2013-05-20,0.0,0.0
PR_G5-1_1_GE02_14_21,43,PR,GE02,2013-12-17,0.0,0.0
PR_G5-1_1_GE02_14_21,44,PR,GE02,2014-01-14,0.0,0.0
PR_G5-1_1_GE02_14_21,45,PR,GE02,2014-02-22,0.0,0.0
PR_G5-1_1_GE02_14_21,46,PR,GE02,2014-03-03,0.0,0.0
PR_G5-1_1_GE02_14_21,47,PR,GE02,2014-04-28,42.11,168.44
PR_G5-1_1_GE02_14_21,48,PR,GE02,2014-05-26,42.43,253.3
PR_G5-1_1_GE02_14_21,49,PR,GE02,2014-06-23,0.0,253.3
PR_G5-1_1_GE02_14_21,50,PR,GE02,2014-07-30,57.06333333333333,424.49
PR_G5-1_1_GE02_14_21,51,PR,GE02,2014-08-27,42.05,508.59000000000003
PR_G5-1_1_GE02_14_21,52,PR,GE02,2014-09-24,0.0,508.59000000000003
PR_G5-1_1_GE02_14_21,53,PR,GE02,2014-10-31,54.373333333333335,671.71
PR_G5-1_1_GE02_14_21,54,PR,GE02,2014-11-28,83.19,754.9000000000001
PR_G5-1_1_GE02_14_21,55,PR,GE02,2014-12-16,0.0,754.9000000000001
PR_G5-1_1_GE02_14_21,59,PR,GE02,2015-04-27,54.45666666666667,918.2700000000001
PR_G5-1_1_GE02_14_21,60,PR,GE02,2015-05-15,0.0,918.2700000000001
PR_G5-1_1_GE02_14_21,61,PR,GE02,2015-06-22,25.606666666666666,995.0900000000001
PR_G5-1_1_GE02_14_21,62,PR,GE02,2015-07-20,16.508000000000003,1077.63
PR_G5-1_1_GE02_14_21,63,PR,GE02,2015-08-17,28.36,1162.71
PR_G5-1_1_GE02_14_21,64,PR,GE02,2015-09-04,41.98,1246.67
PR_G5-1_1_GE02_14_21,65,PR,GE02,2015-10-30,56.196666666666665,1415.26
PR_G5-1_1_GE02_14_21,66,PR,GE02,2015-11-27,41.285,1497.83
PR_G5-1_1_GE02_14_21,67,PR,GE02,2015-12-26,0.0,1497.83
PR_G5-1_1_GE02_14_21,68,PR,GE02,2016-01-22,82.14,1579.97
PR_G5-1_1_GE02_14_21,74,PR,GE02,2016-07-27,32.626,1743.1000000000001
PR_G5-1_1_GE02_14_21,75,PR,GE02,2016-08-24,0.0,1743.1000000000001
PR_G5-1_1_GE02_14_21,76,PR,GE02,2016-09-21,20.3325,1824.43
PR_G5-1_1_GE02_14_21,77,PR,GE02,2016-10-28,55.45000000000001,1990.78
PR_G5-1_1_GE02_14_21,78,PR,GE02,2016-11-16,0.0,1990.78
PR_G5-1_1_GE02_14_21,79,PR,GE02,2016-12-14,41.5,2073.7799999999997
PR_G5-1_1_GE02_14_21,80,PR,GE02,2017-01-30,54.80666666666667,2238.2
PR_G5-1_1_GE02_14_21,81,PR,GE02,2017-02-27,81.7,2319.8999999999996
PR_G5-1_1_GE02_14_21,82,PR,GE02,2017-03-27,0.0,2319.8999999999996
PR_G5-1_1_GE02_14_21,88,PR,GE02,2017-09-20,12.88,2397.18
PR_G5-1_1_GE02_14_21,89,PR,GE02,2017-10-18,27.12,2478.54
PR_G5-1_1_GE02_14_21,90,PR,GE02,2017-11-24,55.06333333333333,2643.73
PR_G5-1_1_GE02_14_21,91,PR,GE02,2017-12-13,0.0,2643.73
PR_G5-1_1_GE02_14_21,92,PR,GE02,2018-01-29,20.28,2724.85
PR_G5-1_1_GE02_14_21,93,PR,GE02,2018-02-26,82.52000000000001,2889.89
PR_G5-1_1_GE02_14_21,101,PR,GE02,2018-10-26,31.453999999999997,3047.16
PR_G5-1_1_GE02_14_21,102,PR,GE02,2018-11-14,20.6925,3129.93
PR_G5-1_1_GE02_14_21,103,PR,GE02,2018-12-31,0.0,3129.93
PR_G5-1_1_GE02_14_21,105,PR,GE02,2019-02-25,42.395,3214.72
PR_G5-1_1_GE02_14_21,114,PR,GE02,2019-11-13,83.07,3380.1
PR_G5-1_1_GE02_14_21,115,PR,GE02,2019-12-11,41.155,3297.0299999999997
PR_G5-1_1_GE02_14_21,117,PR,GE02,2020-02-14,81.34,3461.44
PR_G5-1_1_GE02_14_21,118,PR,GE02,2020-03-13,42.445,3546.33
PR_G5-1_1_GE02_14_21,120,PR,GE02,2020-05-27,84.39,3630.72
PR_G5-1_1_GE02_14_21,121,PR,GE02,2020-06-15,0.0,3630.72
PR_G5-1_1_GE02_14_21,122,PR,GE02,2020-07-25,42.94,3716.6
PR_G5-1_1_GE02_14_21,124,PR,GE02,2020-09-23,41.795,3800.19
PR_G5-1_1_GE02_14_21,125,PR,GE02,2020-10-05,84.44,3884.63
PR_G5-1_1_GE02_14_21,126,PR,GE02,2020-11-03,0.0,3884.63
PR_G5-1_1_GE02_14_21,132,PR,GE02,2021-05-24,27.826666666666668,3968.11
PR_G5-1_1_GE02_14_21,133,PR,GE02,2021-06-28,41.545,4134.29
PR_G5-1_1_GE02_14_21,134,PR,GE02,2021-07-23,0.0,4134.29
PR_G5-1_1_GE02_14_21,135,PR,GE02,2021-08-27,84.07,4302.43
PR_G5-1_1_GE02_14_21,136,PR,GE02,2021-09-08,0.0,4302.43
PR_G5-1_1_GE02_14_21,137,PR,GE02,2021-10-13,0.0,4302.43
PR_G5-1_1_GE02_14_21,138,PR,GE02,2021-11-17,40.65,4383.7300000000005
PR_G5-1_1_GE02_14_21,139,PR,GE02,2021-12-10,83.06,4466.790000000001
PR_G5-1_1_GE02_14_21,140,PR,GE02,2022-01-17,0.0,4466.790000000001
PR_G5-1_1_GE02_14_21,146,PR,GE02,2022-07-22,0.0,4466.790000000001
PR_G5-1_1_GE02_14_21,147,PR,GE02,2022-08-03,82.54,4549.330000000001
PR_G5-1_1_GE02_14_21,149,PR,GE02,2022-10-24,83.41,4632.740000000001
PR_G5-1_1_GE02_14_21,150,PR,GE02,2022-11-04,83.66,4716.400000000001
PR_G5-1_1_GE02_14_21,161,PR,GE02,2023-10-26,0.0,4716.400000000001
PR_G5-1_1_GE02_14_21,162,PR,GE02,2023-11-25,42.225,4800.85
PR_G5-1_1_GE02_14_21,166,PR,GE02,2024-03-26,0.0,4800.85
PR_G5-1_1_GE02_14_21,167,PR,GE02,2024-04-13,0.0,4800.85
PR_G5-1_1_GE02_14_21,168,PR,GE02,2024-05-14,0.0,4800.85
PR_G5-1_1_GE03_19_18,36,PR,GE03,2013-05-30,0.0,0.0
PR_G5-1_1_GE03_19_18,38,PR,GE03,2013-07-22,0.0,0.0
PR_G5-1_1_GE03_19_18,39,PR,GE03,2013-08-30,0.0,0.0
PR_G5-1_1_GE03_19_18,40,PR,GE03,2013-09-19,0.0,0.0
PR_G5-1_1_GE03_19_18,41,PR,GE03,2013-10-21,0.0,0.0
PR_G5-1_1_GE03_19_18,42,PR,GE03,2013-11-07,0.0,0.0
PR_G5-1_1_GE03_19_18,43,PR,GE03,2013-12-06,0.0,0.0
PR_G5-1_1_GE03_19_18,44,PR,GE03,2014-01-14,0.0,0.0
PR_G5-1_1_GE03_19_18,45,PR,GE03,2014-02-22,0.0,0.0
PR_G5-1_1_GE03_19_18,46,PR,GE03,2014-03-31,27.16333333333333,81.49
PR_G5-1_1_GE03_19_18,47,PR,GE03,2014-04-18,0.0,81.49
PR_G5-1_1_GE03_19_18,48,PR,GE03,2014-05-26,81.66999999999999,244.82999999999998
PR_G5-1_1_GE03_19_18,49,PR,GE03,2014-06-23,0.0,244.82999999999998
PR_G5-1_1_GE03_19_18,50,PR,GE03,2014-07-21,40.56,325.95
PR_G5-1_1_GE03_19_18,51,PR,GE03,2014-08-08,81.02,406.96999999999997
PR_G5-1_1_GE03_19_18,56,PR,GE03,2015-01-14,13.423333333333334,567.44
PR_G5-1_1_GE03_19_18,57,PR,GE03,2015-02-20,15.986,567.44
PR_G5-1_1_GE03_19_18,58,PR,GE03,2015-03-30,40.7275,730.3500000000001
PR_G5-1_1_GE03_19_18,59,PR,GE03,2015-04-08,0.0,730.3500000000001
PR_G5-1_1_GE03_19_18,60,PR,GE03,2015-05-25,20.7925,813.5200000000001
PR_G5-1_1_GE03_19_18,61,PR,GE03,2015-06-22,40.76,895.0400000000001
PR_G5-1_1_GE03_19_18,62,PR,GE03,2015-07-29,38.89,972.82
PR_G5-1_1_GE03_19_18,69,PR,GE03,2016-02-29,15.526,1050.45
PR_G5-1_1_GE03_19_18,70,PR,GE03,2016-03-28,32.016,1210.53
PR_G5-1_1_GE03_19_18,71,PR,GE03,2016-04-15,0.0,1210.53
PR_G5-1_1_GE03_19_18,72,PR,GE03,2016-05-23,26.459999999999997,1289.9099999999999
PR_G5-1_1_GE03_19_18,73,PR,GE03,2016-06-20,26.8,1370.31
PR_G5-1_1_GE03_19_18,74,PR,GE03,2016-07-27,77.85499999999999,1526.02
PR_G5-1_1_GE03_19_18,82,PR,GE03,2017-03-17,40.98,1607.98
PR_G5-1_1_GE03_19_18,84,PR,GE03,2017-05-31,82.895,1773.77
PR_G5-1_1_GE03_19_18,85,PR,GE03,2017-06-28,27.47666666666667,1856.2
PR_G5-1_1_GE03_19_18,86,PR,GE03,2017-07-17,0.0,1856.2
PR_G5-1_1_GE03_19_18,87,PR,GE03,2017-08-23,40.19,1936.58
PR_G5-1_1_GE03_19_18,88,PR,GE03,2017-09-20,39.63,2015.84
PR_G5-1_1_GE03_19_18,89,PR,GE03,2017-10-27,80.295,2176.43
PR_G5-1_1_GE03_19_18,90,PR,GE03,2017-11-24,39.9,2256.23
PR_G5-1_1_GE03_19_18,96,PR,GE03,2018-05-21,81.89,2338.12
PR_G5-1_1_GE03_19_18,97,PR,GE03,2018-06-08,0.0,2338.12
PR_G5-1_1_GE03_19_18,98,PR,GE03,2018-07-25,0.0,2338.12
PR_G5-1_1_GE03_19_18,99,PR,GE03,2018-08-13,0.0,2338.12
PR_G5-1_1_GE03_19_18,100,PR,GE03,2018-09-28,53.56999999999999,2498.83
PR_G5-1_1_GE03_19_18,101,PR,GE03,2018-10-17,0.0,2498.83
PR_G5-1_1_GE03_19_18,102,PR,GE03,2018-11-14,41.07,2580.97
PR_G5-1_1_GE03_19_18,103,PR,GE03,2018-12-21,41.125,2663.22
PR_G5-1_1_GE03_19_18,104,PR,GE03,2019-01-28,41.14,2745.5
PR_G5-1_1_GE03_19_18,105,PR,GE03,2019-02-15,0.0,2745.5
PR_G5-1_1_GE03_19_18,106,PR,GE03,2019-03-25,41.22,2827.94
PR_G5-1_1_GE03_19_18,113,PR,GE03,2019-10-25,52.84666666666667,2986.48
PR_G5-1_1_GE03_19_18,114,PR,GE03,2019-11-13,27.3,3068.38
PR_G5-1_1_GE03_19_18,115,PR,GE03,2019-12-02,0.0,3068.38
PR_G5-1_1_GE03_19_18,116,PR,GE03,2020-01-27,0.0,3068.38
PR_G5-1_1_GE03_19_18,117,PR,GE03,2020-02-05,40.865,3150.11
PR_G5-1_1_GE03_19_18,118,PR,GE03,2020-03-13,41.04,3232.19
PR_G5-1_1_GE03_19_18,120,PR,GE03,2020-05-27,82.54,3314.73
PR_G5-1_1_GE03_19_18,125,PR,GE03,2020-10-16,40.165,3395.06
PR_G5-1_1_GE03_19_18,128,PR,GE03,2021-01-27,40.57,3557.3399999999997
PR_G5-1_1_GE03_19_18,129,PR,GE03,2021-02-08,0.0,3557.3399999999997
PR_G5-1_1_GE03_19_18,130,PR,GE03,2021-03-03,40.645,3638.6299999999997
PR_G5-1_1_GE03_19_18,131,PR,GE03,2021-04-30,53.699999999999996,3799.73
PR_G5-1_1_GE03_19_18,132,PR,GE03,2021-05-24,0.0,3799.73
PR_G5-1_1_GE03_19_18,133,PR,GE03,2021-06-16,0.0,3799.73
PR_G5-1_1_GE03_19_18,134,PR,GE03,2021-07-10,0.0,3799.73
PR_G5-1_1_GE03_19_18,135,PR,GE03,2021-08-04,80.97,3880.7
PR_G5-1_1_GE03_19_18,141,PR,GE03,2022-02-21,27.426666666666666,3962.98
PR_G5-1_1_GE03_19_18,142,PR,GE03,2022-03-16,0.0,3962.98
PR_G5-1_1_GE03_19_18,144,PR,GE03,2022-05-25,81.52,4044.5
PR_G5-1_1_GE03_19_18,145,PR,GE03,2022-06-06,0.0,4044.5
PR_G5-1_1_GE03_19_18,146,PR,GE03,2022-07-22,0.0,4044.5
PR_G5-1_1_GE03_19_18,147,PR,GE03,2022-08-15,0.0,4044.5
PR_G5-1_1_GE03_19_18,148,PR,GE03,2022-09-30,80.44999999999999,4205.400000000001
PR_G5-1_1_GE03_19_18,154,PR,GE03,2023-03-16,27.349999999999998,4287.450000000001
PR_G5-1_1_GE03_19_18,157,PR,GE03,2023-06-19,81.78,4369.2300000000005
PR_G5-1_1_GE03_19_18,158,PR,GE03,2023-07-25,40.94,4451.110000000001
PR_G5-1_1_GE03_19_18,159,PR,GE03,2023-08-29,0.0,4451.110000000001
PR_G5-1_1_GE03_19_18,160,PR,GE03,2023-09-21,0.0,4451.110000000001
PR_G5-1_1_GE03_19_18,161,PR,GE03,2023-10-26,41.21,4533.530000000001
PR_G5-1_1_GE03_19_18,164,PR,GE03,2024-01-22,80.88,4614.410000000001
PR_G5-1_1_GE03_19_18,165,PR,GE03,2024-02-20,0.0,4614.410000000001
PR_G5-1_1_GE03_19_18,166,PR,GE03,2024-03-26,0.0,4614.410000000001
PR_G5-1_1_GE03_19_18,167,PR,GE03,2024-04-08,0.0,4614.410000000001
PR_G5-1_1_GE03_19_18,168,PR,GE03,2024-05-01,0.0,4614.410000000001
PR_G5-1_1_GE03_19_19,38,PR,GE03,2013-07-22,0.0,0.0
PR_G5-1_1_GE03_19_19,39,PR,GE03,2013-08-30,0.0,0.0
PR_G5-1_1_GE03_19_19,40,PR,GE03,2013-09-30,0.0,0.0
PR_G5-1_1_GE03_19_19,41,PR,GE03,2013-10-29,0.0,0.0
PR_G5-1_1_GE03_19_19,43,PR,GE03,2013-12-06,0.0,0.0
PR_G5-1_1_GE03_19_19,44,PR,GE03,2014-01-24,0.0,0.0
PR_G5-1_1_GE03_19_19,45,PR,GE03,2014-02-22,0.0,0.0
